Gender,University_Tier,Years_Experience,Interview_Score,Hired
0,2,0,42.833646261849324,0
1,2,5,65.58760274387303,0
0,2,3,49.43914318173424,0
1,3,7,59.963399649247364,0
0,3,2,39.64272941871246,0
0,2,3,44.411430688375106,0
0,3,0,28.680012301220163,0
0,1,6,68.51371896252522,0
0,1,5,66.28180491869233,0
0,3,1,35.154913802646405,0
1,1,6,66.36001512393302,0
1,2,8,62.19272221618075,0
0,2,4,47.31984428530453,0
1,2,6,55.43363856373876,0
0,3,6,53.548606206935375,0
1,2,1,50.84290969397504,0
0,1,11,78.22764086028084,1
0,2,4,45.88454638496653,0
1,2,7,66.95344022422096,0
1,2,7,56.95507850024133,0
1,2,5,64.12043290272132,0
1,3,7,60.515769141881364,0
1,3,6,53.823693077206954,0
0,2,1,34.56715838441189,0
0,2,4,43.968126337574226,0
0,2,3,36.44944128414967,0
0,3,4,51.07765354486214,0
1,3,1,54.430756625716725,0
1,2,8,68.25850100487969,0
0,3,10,51.08095036821149,0
1,2,8,65.01446006031303,0
1,1,9,76.79032853086984,1
0,1,4,71.78913449750975,1
0,2,3,42.779710941930986,0
0,2,3,37.68779350128687,0
0,1,7,76.73820386797635,1
0,2,6,40.30082861826382,0
1,2,5,54.95734595873677,0
0,2,9,52.39351661164202,0
0,2,6,40.57254515961338,0
1,1,2,64.56074531403299,0
1,2,3,60.2845263525255,0
1,2,7,61.12603386392341,0
0,2,8,61.15030863481314,0
0,1,7,76.24646214201913,1
1,2,11,71.43414675854969,1
0,1,10,72.74665911215996,1
0,2,6,58.855879427773104,0
1,3,2,52.60580911042077,0
1,1,1,58.281623264844264,0
1,2,4,64.81772973319806,0
1,1,7,70.5096531750151,1
1,2,10,67.47189707040405,0
0,2,6,49.53458547819774,0
0,2,9,60.16137404372851,0
0,2,4,37.194165322143036,0
0,3,7,43.27097832295833,0
1,2,7,70.91528699290802,1
1,2,0,47.440657994532415,0
1,2,4,65.73054280215705,0
0,3,8,53.41889352171635,0
0,3,6,42.79740117508071,0
0,2,1,34.45354121232997,0
0,3,0,32.0517061086401,0
0,2,4,57.017476618193314,0
1,3,5,64.37212223466622,0
1,3,2,49.62695485903369,0
1,1,5,61.95923224189795,0
1,3,7,59.58520517790632,0
1,2,7,65.21913463308383,0
0,2,0,31.338740597634516,0
0,2,1,41.580620331358375,0
0,3,4,46.26801862889164,0
1,2,7,55.003216593917635,0
1,1,6,71.13291982568624,1
0,3,6,50.45338849674451,0
1,1,4,60.19721327452816,0
1,1,4,71.47087879095528,1
0,2,3,41.113692118974825,0
0,2,7,56.06794665116416,0
1,2,2,52.46613657668185,0
1,1,8,69.46501821418698,0
0,3,6,42.91426835578196,0
1,3,5,58.4928774043101,0
0,2,3,48.24513955028781,0
1,2,1,51.67788900211406,0
1,2,3,49.200158931638626,0
1,2,4,60.015850833171946,0
1,1,0,57.11007179705347,0
1,1,4,61.91642494306787,0
1,3,8,70.33615643590404,1
0,2,7,45.34253912019739,0
1,2,4,46.91358144873216,0
0,3,5,40.37567576031363,0
1,2,3,59.552122670457244,0
1,2,5,54.72077681283079,0
1,2,10,65.09514540736963,0
1,1,8,75.75510668089078,1
1,3,7,61.31273961398875,0
0,2,4,47.92835122623065,0
1,3,7,62.907144597327644,0
0,3,0,28.065102162092778,0
0,3,4,37.283862052670806,0
0,3,7,51.450154356674304,0
1,2,7,57.275566096094,0
1,2,7,53.28640076800727,0
1,2,6,59.83357913186073,0
1,2,4,62.654366445328456,0
0,3,7,45.51977815034128,0
0,2,2,45.05822355932141,0
1,3,2,38.91852844788417,0
1,3,5,56.57748404161746,0
1,3,6,60.26932252321189,0
0,3,0,25.968764663745873,0
1,2,6,66.31028795273272,0
1,1,7,68.44240551747103,0
0,1,5,80.35668350803002,1
1,2,12,63.11381965551632,0
1,2,3,62.84557183837376,0
1,3,4,51.02920951736963,0
0,3,4,32.572740433024045,0
1,2,5,57.36522428217504,0
0,1,4,64.38739620668733,0
0,1,1,62.187333347825216,0
1,1,3,69.60982144066088,0
1,2,5,67.10946544352171,0
0,2,9,51.11936755730057,0
1,1,12,84.65082346133059,1
1,2,9,69.95642478560437,0
1,1,3,57.72698489535506,0
1,2,3,54.940447032612596,0
1,2,5,56.450786702776384,0
1,2,10,70.18546170968227,1
0,2,5,45.1867503257997,0
0,3,1,29.92686867284427,0
1,2,3,58.39559563891386,0
1,2,7,67.14365274129818,0
1,3,7,58.062014999541944,0
0,2,4,52.198774599462894,0
0,3,7,45.05771031387333,0
1,2,0,48.48612727437231,0
0,2,5,49.49376040066589,0
1,1,8,70.33787207528331,1
0,2,3,44.629999359343955,0
1,2,2,41.397807646904674,0
1,1,0,55.08353692368988,0
0,2,10,47.28003016612394,0
1,2,3,49.89524714500565,0
0,1,6,60.32338730622247,0
1,2,7,58.78708423233087,0
1,2,10,67.25573070183873,0
1,1,5,62.56753692227257,0
1,2,3,59.32137602128563,0
1,3,6,58.111939070673486,0
0,2,9,45.60416866206664,0
0,2,4,43.607246165099866,0
1,2,2,55.59127623291714,0
1,2,0,48.35716741873521,0
1,3,1,46.69557011546649,0
1,2,8,66.95155062698528,0
1,1,4,66.8229979881779,0
1,2,3,48.125600062686324,0
1,3,3,49.778414806801756,0
1,1,5,72.54168049028864,1
1,3,4,60.08330654148978,0
0,3,4,45.32826000870899,0
0,1,9,75.68412341977837,1
0,3,10,58.76709142070649,0
0,2,0,45.486027271541886,0
0,3,6,43.166278636818454,0
1,2,3,51.1528377835584,0
1,2,4,56.648538411877524,0
1,2,6,77.48347756886027,1
1,3,4,45.15321828637403,0
0,1,6,64.64730430235291,0
0,2,7,43.66397190382626,0
0,1,6,67.62381931438692,0
1,2,3,49.986544855525665,0
0,2,3,45.032995212799854,0
0,2,1,27.498401171939044,0
1,2,2,57.088103325423255,0
1,1,11,83.11172628233987,1
0,1,3,59.0802818896827,0
1,1,1,56.32434996462149,0
1,2,6,61.18296384634344,0
1,3,5,55.90455337612513,0
1,1,4,62.80915206516786,0
0,3,9,56.30590444467475,0
0,3,7,52.349029123537186,0
1,2,3,51.929643887539086,0
1,2,4,56.453357536128514,0
1,3,3,55.50809724462373,0
1,1,8,63.891654759704835,0
1,2,4,48.14639359077215,0
1,2,0,51.13157976449239,0
1,2,5,62.48173205535246,0
1,3,0,41.388499060232036,0
0,1,12,76.10674472939772,1
1,2,2,50.1990383912955,0
0,2,5,44.015019801032054,0
0,2,6,53.318219211573734,0
1,2,4,52.09750756501181,0
0,2,4,43.62147063864917,0
0,3,6,37.92906227301413,0
0,2,10,50.43571950263241,0
1,3,7,63.35089087373385,0
1,2,9,65.4008738891323,0
1,1,2,59.942200402103786,0
0,1,6,59.45962060099495,0
1,1,5,61.29030273121762,0
1,2,6,65.78043940347503,0
0,2,9,65.99770950269433,0
1,3,4,43.11891967804844,0
0,3,4,39.03040069679537,0
1,1,7,71.0614029907175,1
1,2,0,46.919499233803585,0
1,2,4,62.24760993497062,0
0,2,5,44.86356693348756,0
1,1,2,59.769238301083206,0
1,1,8,68.3896404775082,0
1,3,2,55.097155414773866,0
1,3,5,51.61817748482197,0
0,1,6,65.24063101856743,0
0,2,9,61.778398713329516,0
1,2,5,54.859806704535686,0
1,3,8,61.34375028381786,0
1,2,7,54.887328281566994,0
0,1,5,59.56033270685462,0
1,3,2,50.91065637945402,0
0,2,1,33.465957274372585,0
1,2,5,57.277135340881046,0
1,2,3,58.46543201023969,0
1,2,8,63.10406929426535,0
0,2,7,57.86222139486488,0
1,2,4,59.07831393743032,0
0,2,2,43.77670767851138,0
0,1,7,75.20482799369266,1
1,3,2,50.59911531307033,0
1,1,3,68.69423645234671,0
0,1,2,63.556311415189114,0
1,2,5,57.382737850827716,0
1,3,9,69.46574037510635,0
1,3,5,56.31933010451473,0
0,2,4,45.285505907679905,0
1,2,0,51.39192847660441,0
0,3,7,52.39554094606209,0
0,2,3,44.52563836085251,0
0,2,5,56.81789952154982,0
1,3,4,58.43265278949411,0
0,1,8,73.61580016701082,1
0,3,5,39.05240404138958,0
0,3,5,42.841710578166186,0
1,2,6,62.358320698754255,0
1,3,11,70.48315750608873,1
0,3,8,52.34896726310006,0
1,1,5,65.84770205109143,0
1,2,5,60.60174957688586,0
1,1,3,64.60228447538034,0
0,2,2,39.359262954418,0
1,3,3,59.477579096249286,0
1,2,3,45.76416557418264,0
1,2,7,71.27704741086015,1
0,2,2,40.85238417746858,0
1,3,9,68.01289907135796,0
1,1,7,70.81920217146306,1
1,2,5,61.73017205455401,0
0,1,5,67.7712723801326,0
0,2,3,47.007602489048644,0
1,1,6,65.3558458670638,0
1,2,8,71.17399565263118,1
0,2,3,40.26688724644325,0
1,1,0,54.97334713336938,0
0,3,7,51.168293015490576,0
1,1,6,71.97508789807945,1
1,2,2,56.30394424130701,0
1,1,3,59.03303781022132,0
1,2,2,58.483538891843516,0
0,2,3,40.58316538998261,0
1,2,4,66.75704536874456,0
0,1,4,62.57664551250168,0
1,2,3,48.301871528970196,0
1,2,3,50.02658265991724,0
1,3,4,53.21821818439794,0
0,2,6,51.030028513867265,0
1,2,4,67.84828342475548,0
0,2,8,48.01880461027331,0
0,2,7,52.467523546219084,0
1,1,0,49.702892964589715,0
1,2,7,61.53672573393298,0
1,2,7,72.4198601503467,1
0,2,4,40.23627248683102,0
0,2,1,40.94759438313114,0
1,3,5,56.96453679507196,0
1,1,5,64.87914286820896,0
0,2,2,45.78663633880768,0
1,3,1,41.199898090283554,0
1,2,5,68.28161253901779,0
1,2,4,67.6242274756176,0
1,2,4,58.23552348879657,0
1,1,5,77.11553065306776,1
1,2,2,52.004860342250396,0
1,3,4,55.0021599692814,0
0,1,7,76.15944531887257,1
1,2,4,55.70497769888545,0
1,3,0,38.09225470560281,0
1,3,4,44.94141467190573,0
0,2,2,51.208559342996196,0
1,2,6,59.35487674680611,0
1,2,6,61.07131618290751,0
0,1,0,49.436179608394724,0
1,2,7,68.74169639664595,0
1,2,2,50.092200703877076,0
0,3,10,50.015712853239165,0
1,1,5,66.4976020970808,0
1,2,1,46.679770363772136,0
1,2,2,53.10708865242887,0
0,2,6,57.4856897601196,0
0,1,4,65.14127198758432,0
1,2,5,60.652711462141795,0
0,3,10,52.43665026486727,0
1,2,3,54.054324520117184,0
0,2,5,57.22481980106888,0
0,2,9,51.55240671252619,0
0,2,6,49.71628423596365,0
1,2,0,50.575127831714035,0
1,3,7,64.04381253566568,0
0,3,2,40.5044181540614,0
0,2,9,52.97656202739676,0
0,2,3,44.30658062368338,0
1,3,14,74.64267376956974,1
1,2,9,56.639291722146965,0
1,2,3,48.05505198761112,0
1,2,5,56.974681546390144,0
1,3,7,56.192006618115656,0
0,2,7,43.631387963177424,0
1,3,6,60.74791285686815,0
0,3,9,53.005134399972576,0
0,2,5,46.27534879943636,0
1,3,4,46.719223627463066,0
1,3,4,52.77727567877606,0
1,2,8,52.86657622000694,0
1,1,6,66.18521844597079,0
1,1,6,67.31591834403878,0
0,2,7,54.13633717775651,0
1,2,0,42.1794911826036,0
1,2,6,63.12408368345737,0
1,1,6,61.792843650677284,0
1,3,10,60.93765083853833,0
0,2,0,43.11869464369764,0
1,2,10,80.07056861679872,1
1,2,5,60.2567937940134,0
0,2,6,45.254667621476884,0
1,2,10,70.94335223754999,1
1,2,7,68.69514578749573,0
1,1,6,70.10498782936368,1
1,3,6,70.71556436231873,1
0,3,4,35.6891796237812,0
0,2,5,49.19979478722459,0
0,3,3,45.39405252036884,0
1,3,5,62.43079618509266,0
0,1,0,45.2496103673781,0
0,3,6,44.53461563059535,0
1,3,5,62.4226038292435,0
1,2,4,72.45321495199569,1
1,1,6,70.5189794187541,1
0,1,1,55.160683531517584,0
0,1,11,71.95398423781305,1
0,3,5,53.908287457857114,0
1,2,5,63.643707932328795,0
1,3,2,44.759665365572914,0
1,3,5,53.9842181683311,0
0,2,9,58.09964938196422,0
1,2,8,68.71903326944059,0
0,1,8,66.50190671227105,0
0,2,7,49.01608033686751,0
1,2,4,49.7353271881352,0
1,1,1,62.19881144802391,0
0,1,4,61.29190766614842,0
0,3,4,43.582630091944324,0
1,2,8,73.11129254288163,1
0,2,6,49.86841479179532,0
0,2,10,58.855055063858956,0
0,3,9,53.506425540980636,0
0,2,4,45.015903048208834,0
0,1,0,61.230824989389724,0
1,3,9,64.55419198769395,0
0,2,9,52.54650455271103,0
1,1,1,62.23924528444875,0
1,2,10,76.15242178179176,1
1,3,6,50.30834686589768,0
1,2,5,67.66391942384053,0
1,2,10,71.82355886604243,1
0,2,9,57.2653492670197,0
1,3,7,64.03312315798257,0
1,1,6,64.16511804497861,0
1,2,7,68.77082257095462,0
1,3,4,51.116122651310725,0
1,1,5,57.62524660144831,0
1,3,2,44.01121860446533,0
0,3,4,45.07289474247661,0
1,3,4,48.272658300026706,0
1,2,3,64.05038061594824,0
1,2,5,65.94641726719821,0
0,3,4,47.612060270818276,0
1,3,7,59.62389289838706,0
0,1,0,56.2893080864748,0
0,3,5,35.082781912178554,0
1,2,5,64.97891755078746,0
0,1,4,64.89916727518543,0
1,2,4,60.8365281264613,0
0,3,0,38.99345287831813,0
1,2,6,58.97018508026245,0
0,2,7,49.856409400792316,0
0,3,6,48.33379372830644,0
0,2,8,47.970774089700875,0
0,2,6,49.85707794588433,0
0,2,6,52.888492837202826,0
0,2,5,47.393527603335926,0
1,2,7,70.54494704864555,1
0,3,0,23.56659823781401,0
1,2,2,59.61385620116671,0
0,3,10,55.06291676089363,0
1,1,0,52.155857062217045,0
1,2,5,55.37795715885001,0
1,2,9,57.59858691378774,0
0,1,5,61.02412493793083,0
0,2,4,50.17670800201908,0
1,2,5,59.71957136860663,0
0,1,4,68.81490440195921,0
0,2,5,43.56078159853086,0
0,2,3,48.35166949351329,0
0,2,8,50.189284917951085,0
0,3,9,45.00585636120586,0
1,2,5,59.46436391414662,0
0,2,1,35.49219730530851,0
1,3,3,43.28588925481394,0
0,3,4,38.12916718263938,0
0,2,7,53.096657248715886,0
1,1,2,65.34179305748033,0
0,2,3,46.832347777181184,0
1,2,7,70.09971599616415,1
1,3,8,64.60178749196754,0
0,3,3,40.4621413916652,0
1,2,1,45.85527546764054,0
0,3,15,62.3984975293817,0
1,2,7,66.98396888665407,0
0,1,4,70.28718974685218,1
1,3,8,64.43144270865906,0
0,2,5,53.92332027270068,0
1,3,8,55.840010543173804,0
1,3,5,53.36791186925952,0
1,2,5,62.14675356830635,0
1,2,5,65.80476345371281,0
1,2,1,51.2738567708054,0
1,2,11,71.58777020425423,1
0,2,2,42.69265068106018,0
0,2,1,35.474134540566155,0
0,3,4,47.66199730620536,0
0,2,2,36.72164453062078,0
0,1,5,55.40705288220349,0
1,2,7,64.0503350426129,0
0,3,8,58.6286383071391,0
1,2,7,66.93226565166805,0
0,2,4,51.42542103595983,0
0,3,5,41.21120686667725,0
1,2,6,61.23811251364411,0
1,2,0,42.27545315203442,0
1,3,7,47.70306871047907,0
1,1,1,57.98136169220432,0
0,3,11,62.77548930346981,0
1,1,4,64.72066852414032,0
0,1,4,66.11799763526007,0
0,3,3,47.98605431426882,0
1,2,3,57.64383425720529,0
0,3,12,53.494553378516706,0
0,3,8,43.32107171436652,0
1,3,0,55.11106281486043,0
1,3,10,67.6327388957684,0
0,2,9,52.02955721239723,0
0,3,4,34.18941686023581,0
0,1,6,73.26531863464456,1
0,2,5,42.142232325945805,0
1,3,11,76.2691707875111,1
0,2,3,27.995319676977207,0
1,2,5,67.11297598894988,0
0,2,4,46.7878703166467,0
1,2,1,52.59297211528437,0
0,3,12,53.96410219732526,0
1,1,1,66.45364924297014,0
0,2,6,54.4777613521192,0
1,3,0,40.483981955522744,0
0,2,4,36.20435419802057,0
0,1,6,67.88648606573655,0
1,2,3,55.99464433231293,0
1,2,7,56.40065981312245,0
1,1,4,62.72303237258832,0
1,3,8,58.130326834629,0
1,2,9,68.04645034153347,0
0,3,3,44.42841376615011,0
0,3,5,52.11834667592407,0
0,2,6,52.976810018323455,0
1,1,7,65.39279625084897,0
0,2,5,51.72247513092631,0
0,1,6,67.31553560746012,0
1,3,4,46.3393552268455,0
1,1,5,66.99116392346136,0
0,2,9,64.38453664508603,0
0,2,7,49.96010752871237,0
0,2,7,44.12937755928285,0
0,2,7,53.92714117134353,0
0,2,5,40.36220175699012,0
1,1,6,71.31802753443144,1
1,1,2,61.62432495862564,0
1,2,9,67.14544973262629,0
0,3,0,28.69574640840014,0
1,2,5,58.938828491922266,0
0,2,8,52.45551551142026,0
1,2,1,48.13882489329229,0
1,2,6,55.06123459499282,0
0,3,3,43.80125851845936,0
0,1,4,61.07299511751521,0
1,2,8,66.83521552084572,0
0,3,6,47.276265606442166,0
1,3,0,46.61010239827607,0
0,1,2,53.130910014507876,0
1,2,8,57.62079917724076,0
0,3,6,43.97965925631756,0
0,1,10,76.97855766208477,1
1,3,10,61.36025066262844,0
0,3,4,37.75203268910856,0
0,3,13,70.48135618952638,1
0,1,5,55.772880575977325,0
0,3,2,30.934016634535716,0
0,2,3,53.15119974870658,0
0,3,0,32.123828728161605,0
1,1,10,71.47007417250545,1
0,1,10,80.8438445850556,1
1,2,2,54.27615218240555,0
0,1,4,61.25845802477997,0
0,2,5,47.19216191385572,0
1,3,2,45.70945595308617,0
0,2,0,31.015391646542895,0
1,3,4,52.43201536182626,0
0,1,4,57.94501519961997,0
1,1,4,63.0534665589824,0
1,1,6,68.7720328373717,0
1,2,9,72.26530228025806,1
1,3,4,58.63962492758414,0
1,1,6,64.97131749183875,0
0,2,7,53.28381887429251,0
0,2,7,51.77045815396807,0
1,3,3,52.63909357907992,0
0,1,5,62.60270294524771,0
0,2,7,43.94816875607735,0
1,1,2,61.5100094453328,0
0,2,9,44.73125996716167,0
1,2,9,66.66080283715844,0
1,3,3,38.23184492175701,0
1,2,6,55.31798788320868,0
1,2,7,59.61433030776288,0
0,2,3,47.362725111426705,0
0,1,6,70.44054012202135,1
1,2,5,57.23032658078879,0
0,3,1,37.11872287442749,0
1,3,6,61.43811481690199,0
1,3,2,48.19667575812639,0
1,3,8,54.07810927893155,0
0,1,3,59.960438449669425,0
1,2,5,59.51053797413932,0
1,1,9,66.83772804584888,0
1,2,6,63.83523396464984,0
0,1,2,60.399059271511774,0
1,2,2,56.22521349947093,0
1,2,3,57.394615485837214,0
1,3,6,60.649215175574916,0
1,3,6,56.10335986063484,0
0,3,2,36.69229624744643,0
1,1,1,55.01129857877234,0
1,1,6,64.07750392189025,0
0,2,4,54.17249726920771,0
1,2,11,61.781156492367515,0
1,2,5,64.38379994577132,0
1,2,10,66.8972956227717,0
1,2,1,48.249809111784394,0
1,2,0,51.307887420327035,0
1,2,2,46.55195193824498,0
0,2,9,52.56246290617342,0
0,2,10,55.72586064978815,0
1,2,3,54.89300870907453,0
1,2,4,53.97931155919656,0
1,1,1,65.00559342819635,0
1,2,0,58.98508258248977,0
0,3,7,38.20298303508972,0
1,3,6,59.72161352382868,0
0,2,5,52.09716980954193,0
1,2,1,54.71492601195553,0
1,2,10,66.70943253454152,0
0,2,3,44.04683943526192,0
0,2,7,45.750309652727736,0
1,2,1,49.89867984420586,0
1,2,4,51.95017485666412,0
0,2,6,47.39755996515083,0
1,3,6,49.48599144347465,0
1,1,5,63.999327228859315,0
1,3,6,50.75709155450118,0
1,1,2,60.03408180895702,0
1,1,6,63.602902195285544,0
1,3,5,56.452901739372685,0
1,3,6,62.40790364182391,0
1,1,5,72.94723468052354,1
0,2,1,29.001917494449955,0
1,1,1,52.82902953063109,0
0,2,0,37.240001037103596,0
0,3,7,47.206279668849874,0
0,3,7,36.73299684642799,0
0,2,8,46.362285215409976,0
1,2,6,62.65178601328555,0
0,2,0,35.43670239954653,0
1,2,2,55.88809203210047,0
1,3,6,59.21837863444058,0
1,3,5,56.69297216557931,0
0,2,4,44.08692626695185,0
1,2,6,62.27869886663184,0
1,2,5,63.323815448621815,0
1,1,5,53.80338666717887,0
1,3,3,58.72166743485617,0
1,2,8,54.97758974559838,0
1,2,4,52.60419091547754,0
0,2,1,38.81550608814207,0
1,3,3,54.36306445544921,0
0,1,4,48.02366554600192,0
1,3,8,60.85937838029083,0
0,3,5,47.71033297806851,0
0,3,4,44.180539628007075,0
1,2,1,48.513351707512705,0
1,2,7,62.49582356522484,0
